lat,lon,class,source
29.567061840725383,110.01964338377506,1,Buffer_sampled
29.70450925352528,110.12061485191802,1,Buffer_sampled
29.42391831391916,110.49217317820565,1,Buffer_sampled
29.55323561190079,110.06899498698222,1,Buffer_sampled
29.580888040744902,111.08402548505624,1,Buffer_sampled
29.134368597533943,110.4815796608602,1,Buffer_sampled
29.519889882746583,110.24754150207042,1,Buffer_sampled
29.399518541799004,110.1473597920014,1,Buffer_sampled
29.6402590426236,110.92421084990325,1,Buffer_sampled
29.59878072740946,109.94779913142229,1,Buffer_sampled
29.009923436423453,110.82952979718982,1,Buffer_sampled
29.19130352163984,110.96803539845315,1,Buffer_sampled
29.27751834122937,110.52253511192696,1,Buffer_sampled
29.60203393798087,110.57768870207352,1,Buffer_sampled
29.42473163811643,110.13972953921682,1,Buffer_sampled
29.440184778981017,110.1859799365424,1,Buffer_sampled
29.62480636728962,110.17799506412793,1,Buffer_sampled
29.59715412152534,109.94781601329028,1,Buffer_sampled
29.414158415801083,110.1259079535111,1,Buffer_sampled
29.097767319292775,110.45125374413983,1,Buffer_sampled
29.602847240374373,110.15308756202556,1,Buffer_sampled
29.27345162945553,110.5197757023667,1,Buffer_sampled
29.396265232094564,110.1260610031877,1,Buffer_sampled
29.62480636728962,110.86474726079187,1,Buffer_sampled
29.32469201674983,110.47228099831534,1,Buffer_sampled
29.40277184991424,111.09686045232662,1,Buffer_sampled
29.389758607918544,110.12055369208146,1,Buffer_sampled
29.516636631914334,109.89202306144384,1,Buffer_sampled
29.399518541799004,110.09265241207612,1,Buffer_sampled
29.28077170886518,110.44379556729126,1,Buffer_sampled
29.60528714695637,110.56745482400594,1,Buffer_sampled
29.427984933911723,110.14619464076829,1,Buffer_sampled
29.5385960441109,109.9242815801451,1,Buffer_sampled
29.48817061918921,110.57073732463178,1,Buffer_sampled
29.35315872853279,111.03656995082125,1,Buffer_sampled
29.606913750845635,110.83410968496396,1,Buffer_sampled
29.57112837313341,110.99113666225358,1,Buffer_sampled
29.35315872853279,110.2181846852211,1,Buffer_sampled
29.26125147927565,110.61521006544852,1,Buffer_sampled
29.4930505157442,110.05098394759575,1,Buffer_sampled
29.13680867564039,110.48341716945409,1,Buffer_sampled
29.381625318761213,111.09591333835807,1,Buffer_sampled
29.413345090312056,110.48202469011213,1,Buffer_sampled
29.382438648123777,110.62031752597775,1,Buffer_sampled
29.60122063548761,110.56654309425888,1,Buffer_sampled
29.407651809107115,110.4106501057778,1,Buffer_sampled
29.23685111207235,110.63844570451192,1,Buffer_sampled
29.52802300285677,110.09243628486853,1,Buffer_sampled
29.42229166522649,110.16571870914348,1,Buffer_sampled
29.33038536882729,110.31287345564635,1,Buffer_sampled
29.35478539410677,110.2283674871373,1,Buffer_sampled
29.600407332894648,110.20049080081988,1,Buffer_sampled
29.423104989622512,110.15829240113376,1,Buffer_sampled
29.62317976779026,110.89727438688584,1,Buffer_sampled
29.64513882734824,110.90189953134036,1,Buffer_sampled
29.3507187294276,111.0328618732924,1,Buffer_sampled
29.28077170886518,110.62532481974743,1,Buffer_sampled
29.44669135387268,110.31487445669188,1,Buffer_sampled
29.43611816644288,110.36132425470493,1,Buffer_sampled
29.35478539410677,110.54998039595498,1,Buffer_sampled
29.619113267295575,110.14830536131292,1,Buffer_sampled
29.35153206256188,110.5499946932307,1,Buffer_sampled
29.39138526455842,110.09457894151991,1,Buffer_sampled
29.49061056791452,110.21805965846846,1,Buffer_sampled
29.452384601683224,110.15248451541726,1,Buffer_sampled
29.45319792240129,110.1923702060798,1,Buffer_sampled
29.28158505052644,111.02913502022794,1,Buffer_sampled
29.388131950881466,110.4867881622982,1,Buffer_sampled
29.275078314462263,110.51513750667355,1,Buffer_sampled
29.26775822881163,110.51424599770849,1,Buffer_sampled
29.39870521452188,110.14736657695208,1,Buffer_sampled
29.46214444373688,110.6682673018598,1,Buffer_sampled
29.454011243019924,110.0661912900492,1,Buffer_sampled
29.64188563793112,110.92420963176842,1,Buffer_sampled
29.62155316789173,110.89913457562037,1,Buffer_sampled
29.32143867052382,110.13874450912364,1,Buffer_sampled
29.559742076111775,110.19895378977073,1,Buffer_sampled
29.626432966389824,110.89912971537696,1,Buffer_sampled
29.202690448333072,110.3026211478076,1,Buffer_sampled
29.440184778981017,110.17484857999996,1,Buffer_sampled
29.05221878284414,110.48383922446013,1,Buffer_sampled
29.133555237967588,110.48620797690867,1,Buffer_sampled
29.62968616339272,110.86195271041046,1,Buffer_sampled
29.593087605069712,111.23732199269504,1,Buffer_sampled
29.529649625683767,110.47307733425453,1,Buffer_sampled
29.627246265790248,110.92886719993416,1,Buffer_sampled
29.2010637457066,110.54510066379608,1,Buffer_sampled
29.577634819802796,110.3975901007065,1,Buffer_sampled
29.051405413310988,110.47829859430408,1,Buffer_sampled
29.567061840725383,110.0224296943876,1,Buffer_sampled
29.63700585081072,109.9752843475012,1,Buffer_sampled
29.525583067869334,109.8492195990161,1,Buffer_sampled
29.46214444373688,110.67383417861478,1,Buffer_sampled
29.37755867045917,110.27176686572598,1,Buffer_sampled
29.361292052433328,110.25334467101436,1,Buffer_sampled
29.698816222039348,110.59495410703856,1,Buffer_sampled
29.532089559177304,109.82686313703752,1,Buffer_sampled
29.515823318957345,109.95144324822672,1,Buffer_sampled
29.59878072740946,109.94501194946078,1,Buffer_sampled
29.392198592729383,110.10106197997032,1,Buffer_sampled
29.64513882734824,110.93721999911644,1,Buffer_sampled
29.27995836710484,111.03191304573826,1,Buffer_sampled
29.437744811756343,110.18228903739082,1,Buffer_sampled
29.628872864291683,110.92793672060398,1,Buffer_sampled
29.389758607918544,111.22572269548336,1,Buffer_sampled
29.60447384486212,110.2023169507737,1,Buffer_sampled
29.491423883957257,110.38046731948396,1,Buffer_sampled
29.573568291382077,110.38925477394652,1,Buffer_sampled
29.4214783407311,111.04308649348168,1,Buffer_sampled
29.45319792240129,110.39739884265524,1,Buffer_sampled
29.67604404712988,110.7252132248839,1,Buffer_sampled
29.52802300285677,110.84630793755778,1,Buffer_sampled
29.606913750845635,110.82760573854291,1,Buffer_sampled
29.21570405510025,110.57650585741808,1,Buffer_sampled
29.40439850337588,110.60261748718982,1,Buffer_sampled
29.37918533007785,110.28566117573752,1,Buffer_sampled
29.414158415801083,110.72777536332724,1,Buffer_sampled
29.53290287014262,110.94007481102489,1,Buffer_sampled
29.56218199854662,110.11813541614954,1,Buffer_sampled
29.452384601683224,110.52914045477404,1,Buffer_sampled
29.28565175734656,110.44840020397136,1,Buffer_sampled
29.27263828680357,110.51144463725544,1,Buffer_sampled
29.29541184360755,110.65491304645086,1,Buffer_sampled
29.569501760469223,111.27348973340844,1,Buffer_sampled
29.39545190442016,110.09825175157766,1,Buffer_sampled
29.46214444373688,110.68032886816226,1,Buffer_sampled
29.18479669768401,110.96988802835972,1,Buffer_sampled
29.60122063548761,110.57025942632038,1,Buffer_sampled
29.576008208733573,111.06915981066342,1,Buffer_sampled
29.36779870440819,110.3293076109956,1,Buffer_sampled
29.64351223283933,110.90561899247275,1,Buffer_sampled
29.70694912266285,110.11873348576368,1,Buffer_sampled
29.550795686177512,110.09873323711024,1,Buffer_sampled
29.46783767832129,110.66639304386676,1,Buffer_sampled
29.27995836710484,110.63088476076602,1,Buffer_sampled
29.192116874189328,110.96988589018892,1,Buffer_sampled
29.460517804389077,110.69981772643266,1,Buffer_sampled
29.435304843637027,110.15262639002556,1,Buffer_sampled
29.40277184991424,110.57944198159632,1,Buffer_sampled
29.586581173555093,111.22801727851618,1,Buffer_sampled
29.378372000318148,111.09591028782106,1,Buffer_sampled
29.34746539589821,110.5527928778401,1,Buffer_sampled
29.159582695093032,110.48237814963892,1,Buffer_sampled
29.699629512551475,110.58844093368462,1,Buffer_sampled
29.135995316370337,110.48434610516824,1,Buffer_sampled
29.41253176472369,110.03967722296136,1,Buffer_sampled
29.36779870440819,110.25885894083916,1,Buffer_sampled
29.39545190442016,110.14924812764072,1,Buffer_sampled
29.51907657018787,109.89199648241237,1,Buffer_sampled
29.582514650617767,110.40313459490832,1,Buffer_sampled
29.440184778981017,110.17392096695475,1,Buffer_sampled
29.248237961189652,110.89765110315646,1,Buffer_sampled
29.23441107045151,110.52643827736398,1,Buffer_sampled
29.62968616339272,110.9344415504826,1,Buffer_sampled
29.3938252487734,110.14926166496646,1,Buffer_sampled
29.464584402012672,111.16557892178652,1,Buffer_sampled
29.376745340500925,110.26991858102993,1,Buffer_sampled
29.427984933911723,110.1656721863426,1,Buffer_sampled
29.53290287014262,109.87606202119964,1,Buffer_sampled
29.42229166522649,110.4940361691258,1,Buffer_sampled
29.596340818433674,110.26834266549398,1,Buffer_sampled
29.506876869859543,110.29868986738498,1,Buffer_sampled
29.392198592729383,110.12238705858194,1,Buffer_sampled
29.70369596361286,110.09551127033416,1,Buffer_sampled
29.531276248112395,110.4777111185175,1,Buffer_sampled
29.708575701588085,110.11778921346274,1,Buffer_sampled
29.374305350030493,111.08663632404011,1,Buffer_sampled
29.44506471074628,110.18037505624235,1,Buffer_sampled
29.410905113248894,110.48481910323952,1,Buffer_sampled
29.70288267360048,110.12062902168395,1,Buffer_sampled
29.103460864593565,110.45122354717004,1,Buffer_sampled
29.37755867045917,110.62033563961434,1,Buffer_sampled
29.45563788395887,110.39460116348708,1,Buffer_sampled
29.407651809107115,110.18623926342786,1,Buffer_sampled
29.198623691025062,110.548813156969,1,Buffer_sampled
29.62317976779026,110.5971155278992,1,Buffer_sampled
29.42391831391916,110.15921316169096,1,Buffer_sampled
29.59552751524227,110.81647673171932,1,Buffer_sampled
29.628872864291683,111.00321298833256,1,Buffer_sampled
29.693123185656276,110.7586441486451,1,Buffer_sampled
29.414158415801083,110.73055749311068,1,Buffer_sampled
29.406838482823307,110.12504327132324,1,Buffer_sampled
29.592274301479403,110.81369561660986,1,Buffer_sampled
29.42635828621283,110.19722005126644,1,Buffer_sampled
29.609353655931365,110.86105126047336,1,Buffer_sampled
29.36942536640936,110.32744300811918,1,Buffer_sampled
29.42635828621283,110.16012055558495,1,Buffer_sampled
29.6492053118734,110.83404038376854,1,Buffer_sampled
29.3938252487734,110.48026923881832,1,Buffer_sampled
29.34014538965316,110.24515847894018,1,Buffer_sampled
29.560555383689724,110.12093567612008,1,Buffer_sampled
29.417411716763603,110.48756850361217,1,Buffer_sampled
29.388945279449658,110.0973819918295,1,Buffer_sampled
29.42473163811643,110.14343942967714,1,Buffer_sampled
29.60854035433588,110.89171432948986,1,Buffer_sampled
29.60122063548761,110.57769209044334,1,Buffer_sampled
29.20187709706929,110.29614843548576,1,Buffer_sampled
29.63375265740079,110.9353682986322,1,Buffer_sampled
29.584141260091823,110.39569361179409,1,Buffer_sampled
29.64513882734824,110.18154788590678,1,Buffer_sampled
29.388945279449658,110.09830913965872,1,Buffer_sampled
29.388945279449658,110.39036070586349,1,Buffer_sampled
29.556488844803475,110.12747159371828,1,Buffer_sampled
29.23197102793986,110.67086340536012,1,Buffer_sampled
29.5385960441109,109.82493101658646,1,Buffer_sampled
29.47678417996366,110.1940391985591,1,Buffer_sampled
29.4344915207318,110.14706777513577,1,Buffer_sampled
